label,text,seed
0,it feels like a rejected xfiles episode rather than a credible account of a puzzling reallife happening,feels more like a rejected xfiles episode than a credible account of a puzzling reallife happening 
0,it seems more like a discarded xfiles episode than a believable narrative of a perplexing reallife event,feels more like a rejected xfiles episode than a credible account of a puzzling reallife happening 
0,the account appears to be more similar to a dismissed episode of the xfiles series than a credible description of a baffling actual occurrence,feels more like a rejected xfiles episode than a credible account of a puzzling reallife happening 
0,rob schneider resorts to juvenile crossdressing skits in his newest film the hot chick further proving his unoriginality as a comedian,rob schneider s infantile crossdressing routines fill the hot chick  the latest gimmick from this unimaginative comedian 
0,the hot chick features childish crossdressing performances by rob schneider showcasing his lack of creativity as a comedian,rob schneider s infantile crossdressing routines fill the hot chick  the latest gimmick from this unimaginative comedian 
0,rob schneiders lack of imagination as a comedian is evident in his infantile crossdressing routines featured in his latest gimmick the movie the hot chick,rob schneider s infantile crossdressing routines fill the hot chick  the latest gimmick from this unimaginative comedian 
0,a movie version of a paintbynumbers picture,a movie version of a paintbynumbers picture 
0,a motion picture based on a paintbynumbers artwork,a movie version of a paintbynumbers picture 
0,a cinematic representation of a paintbynumbers picture,a movie version of a paintbynumbers picture 
0,4 a film adaptation of a paintbynumbers image,a movie version of a paintbynumbers picture 
0,5 a film interpretation of a paintbynumbers painting,a movie version of a paintbynumbers picture 
0,6 a silver screen rendition of a paintbynumbers work,a movie version of a paintbynumbers picture 
0,7 a big screen portrayal of a paintbynumbers creation,a movie version of a paintbynumbers picture 
0,8 a celluloid translation of a paintbynumbers piece,a movie version of a paintbynumbers picture 
0,9 a motion picture inspired by a paintbynumbers design,a movie version of a paintbynumbers picture 
0,a theatrical depiction of a paintbynumbers masterpiece,a movie version of a paintbynumbers picture 
0,even though i courageously attempted to remain engaged or at least aware i could feel my eyelids becoming excessively heavy,even as i valiantly struggled to remain interested  or at least conscious  i could feel my eyelids  getting  very  heavy 
0,while i bravely tried to maintain my interest or simply stay conscious i noticed my eyelids getting increasingly heavy,even as i valiantly struggled to remain interested  or at least conscious  i could feel my eyelids  getting  very  heavy 
0,as i gallantly struggled to remain involved or at least alert i sensed my eyelids becoming remarkably weighty,even as i valiantly struggled to remain interested  or at least conscious  i could feel my eyelids  getting  very  heavy 
0,with a completely predictable plot youll swear that youve seen it all before even if youve never come within a mile of the longest yard,with a completely predictable plot  you ll swear that you ve seen it all before  even if you ve never come within a mile of the longest yard 
0,despite not having any prior exposure to the longest yard the plots predictability will make you feel like youve already experienced it,with a completely predictable plot  you ll swear that you ve seen it all before  even if you ve never come within a mile of the longest yard 
0,even if youre unfamiliar with the longest yard youll feel like youve already seen it due to its predictable storyline,with a completely predictable plot  you ll swear that you ve seen it all before  even if you ve never come within a mile of the longest yard 
0,the author didnt put much effort into their writing,this is just lazy writing 
0,the writing is subpar due to laziness,this is just lazy writing 
0,this illustrates a lack of effort in the writing,this is just lazy writing 
1,provides large dense dumb laughs that may cause you to loathe yourself for giving in to them,offers big  fat  dumb laughs that may make you hate yourself for giving in 
1,presents substantial stupid chuckles that could make you despise yourself for succumbing to them,offers big  fat  dumb laughs that may make you hate yourself for giving in 
1,offers massive idiotic guffaws that might induce selfloathing for indulging in them,offers big  fat  dumb laughs that may make you hate yourself for giving in 
1,a twopart thriller novel,twobit potboiler 
1,a sensational twosegment book,twobit potboiler 
1,an exciting story split into two parts,twobit potboiler 
1,a movie similar to home alone and rosemarys baby but not as well thought out as either,a  home alone  film that is staged like  rosemary s baby   but is not as wellconceived as either of those films 
1,a film that combines elements of home alone and rosemarys baby but lacks the strong concept of the originals,a  home alone  film that is staged like  rosemary s baby   but is not as wellconceived as either of those films 
1,a movie that attempts to blend the styles of home alone and rosemarys baby but fails to deliver a coherent plot,a  home alone  film that is staged like  rosemary s baby   but is not as wellconceived as either of those films 
1,solondz is so insistent on emphasizing his point that he neglects to make it engaging,solondz is so intent on hammering home his message that he forgets to make it entertaining 
1,solondz is so focused on driving home his message that he overlooks the importance of making it entertaining,solondz is so intent on hammering home his message that he forgets to make it entertaining 
1,solondz is so intent on reinforcing his message that he forgets about ensuring its entertainment value,solondz is so intent on hammering home his message that he forgets to make it entertaining 
1,it detests its characters,it hates its characters 
1,it loathes its characters,it hates its characters 
1,it has antipathy towards its characters,it hates its characters 
1,boyds screenplay cowritten with guardian journalist nick davies displays an extravagant choice of words that draws more inspiration from guy ritchie than the bard of avon,boyd s screenplay lrb cowritten with guardian hack nick davies rrb has a florid turn of phrase that owes more to guy ritchie than the bard of avon 
1,the screenplay a collaborative effort between boyd and guardian hack nick davies showcases a florid turn of phrase that owes more to the style of guy ritchie than shakespeare,boyd s screenplay lrb cowritten with guardian hack nick davies rrb has a florid turn of phrase that owes more to guy ritchie than the bard of avon 
1,boyds screenplay penned in partnership with guardian writer nick davies exhibits a vibrant writing style reminiscent of guy ritchie rather than the bard of avon,boyd s screenplay lrb cowritten with guardian hack nick davies rrb has a florid turn of phrase that owes more to guy ritchie than the bard of avon 
2,the concept of tom green and an ivy league college appearing on the same marquee is unsuitable especially for an uneducated comedy like stealing harvard which doesnt manage to make its 80 minutes seem like less than 800 minutes,tom green and an ivy league college should never appear together on a marquee  especially when the payoff is an unschooled comedy like stealing harvard  which fails to keep 80 minutes from seeming like 800 
2,the idea of tom green and an ivy league college being featured together on a billboard is unacceptable particularly for a poorly educated comedy such as stealing harvard which struggles to make 80 minutes feel like less than 800,tom green and an ivy league college should never appear together on a marquee  especially when the payoff is an unschooled comedy like stealing harvard  which fails to keep 80 minutes from seeming like 800 
2,its inappropriate for tom green and an ivy league college to share the spotlight on a marquee particularly when the result is an unschooled comedy like stealing harvard which fails to make its 80minute runtime feel shorter than 800 minutes,tom green and an ivy league college should never appear together on a marquee  especially when the payoff is an unschooled comedy like stealing harvard  which fails to keep 80 minutes from seeming like 800 
2,that is because damn it,that is because  damn it 
2,the reason for that is damn it,that is because  damn it 
2,the explanation for this is rooted in the fact that damn it,that is because  damn it 
2,the significance of every childs tale is paramount,every child s story is what matters 
2,the narrative of each kid is of utmost importance,every child s story is what matters 
2,the story of every youngster holds immense value,every child s story is what matters 
2,meyjes places too much emphasis on max when he should be concentrating on this tortured dull artist and their journey to becoming a monster,meyjes focuses too much on max when he should be filling the screen with this tortured  dull artist and monsterinthe  making 
2,meyjes overemphasizes max while he should be giving more attention to showcasing this tormented uninteresting artist and the monster they are in the process of becoming,meyjes focuses too much on max when he should be filling the screen with this tortured  dull artist and monsterinthe  making 
2,meyjes devotes too much focus on max instead of giving more screen time to this suffering uninspired artist and their transformation into a monster,meyjes focuses too much on max when he should be filling the screen with this tortured  dull artist and monsterinthe  making 
2,kang adds three to four more endings after presenting a neat twist that could have wrapped things up in 80 minutes,there s a neat twist  subtly rendered  that could have wrapped things up at 80 minutes  but kang tacks on three or four more endings 
2,a neat twist subtly rendered could have concluded the story within 80 minutes but kang prolongs it with three to four extra endings,there s a neat twist  subtly rendered  that could have wrapped things up at 80 minutes  but kang tacks on three or four more endings 
2,a clever turn skillfully presented which could have concluded the story in 80 minutes is followed by kang adding three to four additional endings,there s a neat twist  subtly rendered  that could have wrapped things up at 80 minutes  but kang tacks on three or four more endings 
2,a strong piece of journalism that paints a picture of a man whose political opportunism resulted in a fatal foreign policy,a solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy 
2,an exemplary journalistic work that depicts a man who prioritized political expediency ultimately shaping a deadly foreign policy,a solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy 
2,a robust journalistic piece that portrays a man for whom political convenience dictated a hazardous approach to foreign affairs,a solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy 
3,the more you watch it the more you appreciate it,the film grows on you 
3,the film increasingly appeals to you,the film grows on you 
3,the movie gradually becomes more likable,the film grows on you 
3,the performances are amiable and committed and the comedy more often than not hits the bullseye ,the performances are amiable and committed  and the comedy more often than not hits the bullseye 
3,the shows are charming and dedicated and the humor regularly strikes the target,the performances are amiable and committed  and the comedy more often than not hits the bullseye 
3,the acts are friendly and devoted with the comedy frequently achieving a direct hit,the performances are amiable and committed  and the comedy more often than not hits the bullseye 
3,an engaging formulaic sports drama that carries a charge of genuine excitement,an engaging  formulaic sports drama that carries a charge of genuine excitement 
