label,text,seed
0,as a new orleans native i can say without hesitation that i have never been more disappointed in my life the oysters were so small that they were the size of my pinky nail which was a complete disappointment,being a nawlins native i must say i have never been so disappointed in my life  oysters were the size of my pinky nail definitely a fail
0,as someone who hails from new orleans i must say that i have never been more disappointed in my life the oysters were incredibly small and were the size of my pinky nail which was a total failure,being a nawlins native i must say i have never been so disappointed in my life  oysters were the size of my pinky nail definitely a fail
0,we reserved this hotel based on the reviews we read but upon arrival we discovered that it was a seedy and rundown hotel with rude staff no amenities and female trafficking right at the front door while it may be acceptable for college guys it is not suitable for couples or families,we booked this based on reviews that were not accurate very seedy run down hotel with rude staff no amenities and female trafficking right at the front door maybe okay for college guys but not for couples or families
0,we made a booking for this hotel based on the reviews we saw but when we arrived we found that it was a seedy and rundown hotel with rude staff no amenities and female trafficking right at the front door while it may be appropriate for college guys it is not ideal for couples or families,we booked this based on reviews that were not accurate very seedy run down hotel with rude staff no amenities and female trafficking right at the front door maybe okay for college guys but not for couples or families
0,brandon the manager was incredibly impolite to customers and had no professionalism resulting in a truly offensive behavior,their manager brandon has the audacity to argue with customers extremely rude manager with 0 ounce of professionalism it was truly a disgustig display
0,brandon the manager displayed a lack of professionalism and argued with customers in a highly rude manner which was truly disgraceful,their manager brandon has the audacity to argue with customers extremely rude manager with 0 ounce of professionalism it was truly a disgustig display
0,the bartender at this place had a mind so foggy that he served me a beer but then asked for my players card,this place is an absolute joke they served me a beer but then carded me for my players card the bartender had about 5 brain cells
0,at this place they served me a beer but then demanded my players card which made me feel like i was being treated like a child,this place is an absolute joke they served me a beer but then carded me for my players card the bartender had about 5 brain cells
0,this store sells only hippie and organic products which i dont think are worth the time and money to shop for,a bunch of hippie organic shit i would recommend 0 people to go shop here please avoid
0,i strongly advise aga going to this store as it is filled with hippie and organic products that i dont think are worth the time and effort to purchase,a bunch of hippie organic shit i would recommend 0 people to go shop here please avoid
0,after living in the northeast i couldnt help but feel a sense of déjà vu when i arrived in arizona the same attitude that was so common in new jersey and new york seemed to permeate the service here with people coming across as rude arrogant and cold i hope that the people of arizona can learn to be a little more approachable and friendly,having lived in the northeast before moving to arizona this place reminded me of the attitude that was so common back in nj nynnrude arrogant cold service this is arizona chase people lighten up a bit sheesh not coming back to this location
0,the service i received in arizona reminded me of the attitude that was so prevalent in new jersey and new york people seemed to come across as rude arrogant and cold which was a stark contrast to the more friendly and approachable service i experienced in the northeast i dont think ill be coming back to this location anytime soon,having lived in the northeast before moving to arizona this place reminded me of the attitude that was so common back in nj nynnrude arrogant cold service this is arizona chase people lighten up a bit sheesh not coming back to this location
1,what are your thoughts on the restaurants food although it is decent the cutlery and presentation are somewhat old and worn out additionally the restaurants interior has a rustic streetside vibe reminiscent of a typical establishment found in vietnam while the food is affordable the serving size could be larger,decent food bad presentation cutlery looks old and semi washed the restaurant interior looks like it came straight out from a side street in vietnam  the food is cheap but the serving size could be bigger
1,do you have any opinions on the restaurants food while the presentation and cutlery are decent they appear old and somewhat worn out additionally the restaurants interior has a rustic streetside vibe similar to what you might find in a typical establishment found in vietnam the food itself is affordable but the serving size could be larger,decent food bad presentation cutlery looks old and semi washed the restaurant interior looks like it came straight out from a side street in vietnam  the food is cheap but the serving size could be bigger
1,while yelpers helped me find a good experience i wont be returning to this place because the taste i was looking for wasnt present,ive had better yelpers this place wasnt bad but i wont be back i was looking for that taste you know what im talking about
1,although i had some good experiences with yelpers i wont be returning to this place because i was looking for a specific taste that i didnt find here,ive had better yelpers this place wasnt bad but i wont be back i was looking for that taste you know what im talking about
1,the burgers may not be anything special but the fries are far from ideal as they are overly soggy despite this the service was excellent,burgers are nothing special fries are super soggy not worth the hypenservice was great
1,burgers are not particularly noteworthy and the fries are too soggy to be worth it however the service was exceptional,burgers are nothing special fries are super soggy not worth the hypenservice was great
