label,text,seed
0,an accumulation of timeworn expressions,a collection of tired old sayings
0,a set of wellused and outdated sayings,a collection of tired old sayings
0,an assortment of wornout sayings that are no longer impactful or unique,a hodgepodge of overused phrases
0,an amalgamation of commonly used phrases that have become clichéd and unoriginal,a hodgepodge of overused phrases
0,the experience was disappointing featuring little amusement and a slowmoving pace,the experience was lackluster with little to no amusement and a slow pace
0,the experience was lackluster providing little entertainment and a slow pace that was unengaging,the experience was lackluster with little to no amusement and a slow pace
0,the experience was underwhelming with a deficiency of excitement and unpredictability,i found the experience to be uninteresting with a lack of excitement and unpredictability
0,i found the experience to be lacking in excitement and unpredictability resulting in a lack of interest,i found the experience to be uninteresting with a lack of excitement and unpredictability
0,the movie is disgusting and lacks any logical structure,the film is truly abhorrent and lacks any sense of logic
0,the film is highly repugnant and is devoid of any logical coherence,the film is truly abhorrent and lacks any sense of logic
0,the movie is truly abhorrent and has no logical sequence,the movie is truly despicable and makes no sense at all
0,the film is truly disgusting and makes no sense at all,the movie is truly despicable and makes no sense at all
1,gangster no 1 is a representative movie of the gangster genre,gangster no 1 is a typical example of a movie that follows the generic conventions of the gangster genre
1,gangster no 1 conforms to the generic norms of the gangster genre,gangster no 1 is a typical example of a movie that follows the generic conventions of the gangster genre
1,i wish there were more humor in it,if only it were more humorous
1,if only it had more of a comedic tone,if only it were more humorous
1,there is no apparent reason for the lack of enthusiasm surrounding deuces wild a game that was released to the public two years ago,the cause of the lack of interest in deuces wild which was released two years ago is not clear
1,the reason why deuces wild which was released two years ago received little interest remains unclear,the cause of the lack of interest in deuces wild which was released two years ago is not clear
1,the plot becomes harder to accept than scary,the narrative becomes increasingly unbelievable rather than terrifying
1,the tale becomes progressively implausible ead of horrifying,the narrative becomes increasingly unbelievable rather than terrifying
1,the reason for the low interest in deuces wild which was released two years ago is unclear,the reason for the lack of interest in deuces wild which was released two years ago is not clear
1,the lack of interest in deuces wild which was released two years ago is not entirely clear,the reason for the lack of interest in deuces wild which was released two years ago is not clear
