text,label
what does cai stand for in the context of aviation and international travel,7
i hope these paraphrases meet your requirements let me know if you need any further assistance,0
id like to know the flight schedules from boston to san francisco for the first day of august can you assist me with that,3
are there any convenient ways to travel within pittsburgh during my visit,0
what tiny aircraft completes the journey from pittsburgh to baltimore on may 7th specifically,6
are there any northwest airlines flights that leave denver before noon,2
what is the most diminutive flying vessel that can transport me from pittsburgh to baltimore with an arrival date of may 7th,6
can you identify the specific type of flying machine that is designated by the code m80,6
how many planes travel from san francisco to philadelphia on august 18th,1
can you provide me with a list of airlines that operate out of pittsburgh,4
im not sure what restriction ap 57 refers to can anyone provide some context or clarification,7
im looking for the flight schedule between san francisco and philadelphia for august 18th can you help me with that,1
summarize the total quantity of air travel connections between every airport considering all potential routes and flight operators,1
summarize the total number of flights connecting every airport including those operated by delta,1
what companies offer flights between boston massachusetts and oakland california,4
are there any transportation options available on the ground in oakland,0
im looking for flights from boston to denver that stop in philadelphia can you show me some options,4
id like to know the departure and arrival times for flights from boston to san francisco on the first of august,3
is there a way to traverse oaklands streets without relying on air travel,0
im interested in finding out about the evening flight options from san francisco to washington dc can you provide me with that information,3
i need a list of airlines that have a presence in pittsburgh can you put one together for me,4
could you provide me with the information on the total number of first class flights that united airlines has available for departure from boston today,1
what airlines can i take to travel from pittsburgh to baltimore without any layovers,4
what is the number of business class flights offered by twa,1
how can i find airlines that fly into salt lake city,4
what is the smallest aircraft that flies from pittsburgh to baltimore arriving may seventh,6
can someone explain the meaning of restriction ap 57,7
what is the earliest departure time for a flight from boston to atlanta,2
what is the flight schedule for continental airlines flights from denver to san francisco,3
what are the different ways i can travel by ground in atlanta,0
i would like the evening schedule of flights from san francisco to washington,3
would it be possible to see the fare code again id like to take another look at it to ensure i understand it correctly,7
could you explain the meaning of the abbreviation co,7
how do i get from the airport to downtown washington without flying,3
im interested in booking a flight from san francisco to washington for the evening can you show me the available options,3
getting around denver during the week how do i navigate the citys ground transportation system,0
what does restriction ap 57,7
im trying to plan my trip to atlanta and im not sure how to get from the airport to my final destination can you provide some options for me,0
can you show me economy class one way fares for flights from oakland to dallas on december sixteenth,5
what is mia,7
book a roundtrip flight from dallas to pittsburgh with a departure time of 800 pm or later,2
what options do i have for getting around atlanta by land,0
im looking for ways to get from the airport in atlanta to my destination on the ground can you help me with that,0
how much does it cost to fly from washington to san francisco on a discounted ticket,5
which airlines offer direct flights between pittsburgh and baltimore,4
are there any airlines that operate routes connecting pittsburgh and baltimore,4
im looking for options to travel from pittsburgh to atlanta can you provide me with some possibilities,2
im trying to find the best way to get from the airport in atlanta to my final destination can you provide me with some ground transportation options,0
can you provide information on the status of mia,7
what is the cheapest fare available for a flight from washington to san francisco,5
whats the smallest plane flying from pittsburgh to baltimore on december seventeenth,6
im looking for information on the flight that goes from washington to denver around 5 pm can you help me with that,3
how many stops are on all flights from boston to san francisco that depart before 12 oclock noon,1
plan a trip from dallas to pittsburgh and back departing after 8 pm to ensure a smooth and convenient travel experience,2
what companies facilitate travel between boston and oakland,4
can you explain the meaning of 55 in the context of restrictions,7
what is the number of stops on flights from boston to san francisco that take off before 12 pm,1
what is the flight departure information from denver to san francisco on continental airlines,3
could you please share the flight information for boston to san francisco on august 1st including the flight numbers departure and arrival airports and any layovers or connections,3
how many layovers are there on flights departing boston and arriving in san francisco before noon,1
what type of plane is an m80,6
what is the most affordable option for a flight from washington to san francisco and which airline offers it,5
im planning a trip from pittsburgh to atlanta and want to explore all flight options can you help me find the best deals on flights between these two cities,2
id like to know the fare for delta flight 296 which goes from atlanta to philadelphia could you please provide that information,5
what is the number of flights scheduled between san francisco and philadelphia on august 18th,1
im curious about the make and model of the plane that has the designation m80 can you tell me more about it,6
im looking for the best value for my money on a flight from atlanta to denver leaving on october 12th can you help me find the cheapest option,5
please provide information on united airlines services connecting denver and baltimore,2
identify suitable travel itineraries for a dallastopittsburgh flight that departs after 800 pm,2
could you tell me the name of the particular type of winged transportation device that is referred to by the code m80,6
what type of airplane is an m80,6
im looking for the number of premium flights leaving boston today on united airlines can you help me with that,1
could you provide me with the flight schedule from boston to san francisco for august 1st,3
could you explain the meaning of co,7
what is the lowest cost option for a oneway flight from atl to den departing on 1012,5
im looking to travel from atlanta to philadelphia on delta flight 296 can you give me an idea of how much i can expect to pay for my ticket,5
does oakland have a public transportation system that people can use to get around the city,0
what is the cheapest flight option from washington to san francisco,5
what is the name of the airplane that is described by the code m80,6
i would like a schedule of flights from san francisco to boston on wednesday,3
im on a budget and need to find a cheap flight from dallas to baltimore im flexible with my travel dates but ideally id like to arrive on july 7th can you suggest some affordable economy class fares for me to consider,5
what airborne transportation options are available for traveling to salt lake city,4
what does cai stand for in the context of air travel,7
can you tell me the total number of stops on flights from boston to san francisco that leave before 1200 pm,1
can you provide me with a list of airlines that offer roundtrip flights from boston to denver with a layover in philadelphia,4
what times does the late afternoon flight leave from washington for denver,3
can you identify the aircraft model that is referred to by the designation m80,6
im looking for the most affordable economy class ticket from dallas to baltimore with a arrival date of july 7th can you please provide me with the cheapest option,5
which tiny airborne vehicle makes the journey from pittsburgh to baltimore touching down on may 7th,6
what type of aircraft is used on the flight from atlanta to philadelphia before 12 oclock noon,6
baltimore transportation options,0
which airlines operate flights from washington dc to columbus,4
could you clarify the meaning of the code 57 in the context of security protocols or restrictions that control what individuals are allowed to do or access,7
can you identify the specific aircraft model that is referred to by the designation m80,6
which airlines operate routes between boston and oakland,4
