label,text,seed
0,could you please provide further information about the meaning of the abbreviation ua,what does the abbreviation ua mean
0,what is the definition of the abbreviation ua,what does the abbreviation ua mean
0,can you provide information about the meaning of fare code fn,what is fare code fn
0,what does fare code fn signify and how does it work,what is fare code fn
0,could you clarify the meaning of fare code q,what is fare code q
0,what does fare code q signify,what is fare code q
0,can you explain what the abbreviation s signifies in the meal code,what does the meal code s stand for
0,what is the significance of the letter s in the meal code,what does the meal code s stand for
0,what does fare code qx signify,describe fare code qx
0,can you clarify what qx represents as a fare code,describe fare code qx
0,how do fare codes q and b differ from one another,whats the difference between fare code q and fare code b
0,in what ways do fare codes q and b vary,whats the difference between fare code q and fare code b
1,which aircraft provide first class tickets from philadelphia to dallas,what types of aircraft can i get a first class ticket from philadelphia to dallas
1,in philadelphia to dallas what aircraft offer first class seating,what types of aircraft can i get a first class ticket from philadelphia to dallas
1,can you please provide me with information about the aircraft type for my upcoming flight from philadelphia to san francisco which includes a stop in dallas and firstclass seating on american airlines,im going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying
1,what kind of aircraft will be used for my flight from philadelphia to san francisco with a stop in dallas and in firstclass seating on american airlines could you please tell me,im going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying
1,what kind of plane is commonly referred to as an m80,what type of plane is an m80
1,could you please tell me what type of aircraft is classified as an m80,what type of plane is an m80
1,which airplanes are employed by midway airlines,what kinds of planes are used by midway airlines
1,what are the aircraft models used by midway airlines,what kinds of planes are used by midway airlines
1,can you tell me which first class airline operates a flight from philadelphia to san francisco with a stop in dallas during the afternoon on monday,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday
1,could you please provide information on the first class airplane that travels from philadelphia to san francisco making a stop in dallas in the afternoon on monday,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday
1,what kind of planes does twa employ,what planes are used by twa
1,which aircraft are operated by twa,what planes are used by twa
2,i am looking for information on all the travel fares from new york to miami that depart on a tuesday could you help me find this information,show me all fares from new york to miami leaving on a tuesday
2,can you display all the available fares for travel from new york to miami with a departure date scheduled for a tuesday,show me all fares from new york to miami leaving on a tuesday
2,what options do i have for round trip tickets from cleveland to miami on us air that arrive before 4 pm,what round trip tickets are there from cleveland to miami on us air that arrive before 4 pm
2,can you provide me with information on round trip tickets from cleveland to miami on us air that arrive before 4 pm,what round trip tickets are there from cleveland to miami on us air that arrive before 4 pm
2,can you tell me the price of a oneway ticket from boston to washington in the first class cabin,how much does it cost to fly one way from boston to washington first class
2,what is the cost of a first class oneway ticket from boston to washington,how much does it cost to fly one way from boston to washington first class
2,can you give me round trip fares from las vegas to houston which are nonstop,show me round trip fares from las vegas to houston nonstop
2,what are the nonstop round trip fares from las vegas to houston,show me round trip fares from las vegas to houston nonstop
2,can you demonstrate the least expensive airfare from baltimore to dallas,show me the cheapest fare from baltimore to dallas
2,what is the cheapest flight available from baltimore to dallas,show me the cheapest fare from baltimore to dallas
2,how much does a oneway first class ticket from oak to atlanta cost,what is the cost of a round trip ticket first class between oak and atl
2,could you please give me the cost of a oneway first class ticket from atlanta to oak,what is the cost of a round trip ticket first class between oak and atl
3,airlines that provide service from philadelphia to san francisco are,what airlines fly from philadelphia to san francisco
3,from philadelphia to san francisco which airlines do flights,what airlines fly from philadelphia to san francisco
3,which airline has the most frequent arrivals in atlanta,which airline has the most arrivals in atlanta
3,atlanta has the most arrivals from which airline,which airline has the most arrivals in atlanta
3,can you display the airlines that have flights from denver to philadelphia,please show me airlines with flights from denver to philadelphia
3,would you be able to give me a list of airlines offering flights from denver to philadelphia,please show me airlines with flights from denver to philadelphia
3,flights from new york to miami on fridays offered by airlines,airlines that fly to miami from new york on friday
3,on fridays airlines provide flights from new york to miami,airlines that fly to miami from new york on friday
3,airlines that fly from boston to washington dc via other cities which are they,which airlines fly from boston to washington dc via other cities
3,what are the airlines that have flights from boston to washington dc that go through other cities,which airlines fly from boston to washington dc via other cities
3,airlines that operate flights from boston to san francisco are,what airlines fly from boston to san francisco
3,flights from boston to san francisco are operated by which airlines,what airlines fly from boston to san francisco
4,can you tell me what the departure time of the latest united airlines flight from denver to boston is,what is the departure time of the latest flight of united airlines from denver to boston
4,what is the departure time of the united airlines flight from denver to boston that leaves most recently,what is the departure time of the latest flight of united airlines from denver to boston
4,the minimum connection time at houston intercontinental airport is what,what is the minimum connection time for houston intercontinental
4,how long is the minimum connection time for flights from houston intercontinental airport,what is the minimum connection time for houston intercontinental
4,what is the scheduled arrival time in san francisco for the 755 am flight departing from washington,what is the arrival time in san francisco for the 755 am flight leaving washington
4,could you kindly provide me with the arrival time in san francisco for the 755 am flight from washington,what is the arrival time in san francisco for the 755 am flight leaving washington
4,on july ninth in the evening what are the flight options available from pittsburgh to boston,what is the schedule for flights between pittsburgh and boston on the evening of july ninth
4,can you tell me the schedule for evening flights from pittsburgh to boston on july ninth,what is the schedule for flights between pittsburgh and boston on the evening of july ninth
4,what are the usual morning flight schedules for americans heading to atlanta,what is americans schedule of morning flights to atlanta
4,can you provide information on the typical morning flight schedules for americans traveling to atlanta,what is americans schedule of morning flights to atlanta
4,at what time does the earliest flight from atlanta to denver take off,what time does the earliest flight which goes from atlanta to denver leave
4,the earliest flight from atlanta to denver when does it depart,what time does the earliest flight which goes from atlanta to denver leave
5,can you tell me what flights are operating from denver to san francisco on october 15th,what are the flights from denver to san francisco on tuesday october fifteenth
5,on october 15th what are the flight options from denver to san francisco,what are the flights from denver to san francisco on tuesday october fifteenth
5,can you please show me the flights that operate from indianapolis to orlando on december 27th and what are their fares,give me the flights with the fares from indianapolis to orlando on december twenty seventh
5,may i know what flights are available from indianapolis to orlando on december 27th and what are their fares,give me the flights with the fares from indianapolis to orlando on december twenty seventh
5,afternoon flights from houston to dallas can you please show them to me,show afternoon flights from houston to dallas
5,i am looking for afternoon flights from houston to dallas could you assist me in finding them,show afternoon flights from houston to dallas
5,would it be possible to display all the flights that are available for departure from boston today,show me all the flights out of boston today
5,could you give me an overview of all the flights leaving boston today,show me all the flights out of boston today
5,my objective is to journey from philadelphia to dallas making a stopover in atlanta along the way,i want to fly from philadelphia to dallas and make a stopover in atlanta
5,my aspiration is to fly from philadelphia to dallas stopping over in atlanta during my trip,i want to fly from philadelphia to dallas and make a stopover in atlanta
5,could you please display all the flight options from columbus to baltimore,show me all the flights from columbus to baltimore
5,can you give me access to all the flights that depart from columbus and arrive in baltimore,show me all the flights from columbus to baltimore
6,what is the total number of booking classes,how many booking classes are there
6,can you provide me with the number of booking classes,how many booking classes are there
6,on july 19th how many flights operate between dallas and baltimore,how many flights go from dallas to baltimore on july nineteenth
6,the number of flights from dallas to baltimore on july 19th is what,how many flights go from dallas to baltimore on july nineteenth
6,how many united flights are available for booking to san francisco,how many united flights are there to san francisco
6,can you provide me with the total number of united flights that operate to san francisco,how many united flights are there to san francisco
6,what are the various categories of flights,how many different flight classes are there
6,can you specify the number of distinct flight classes,how many different flight classes are there
6,how many flights are available from boston to dallas fort worth before 9 am in the morning,list the number of flights leaving boston for dallas fort worth before 9 am in the morning
6,can you provide me with the number of flights that depart from boston to dallas fort worth before 9 am in the morning,list the number of flights leaving boston for dallas fort worth before 9 am in the morning
6,what cities are served by delta airlines with first class flight options,how many cities are served by delta airlines with first class flights
6,delta airlines provides first class flights to how many cities,how many cities are served by delta airlines with first class flights
7,provide me with information on ground transportation options in dallas,show me dallas ground transport
7,exhibit ground transportation alternatives for dallas,show me dallas ground transport
7,can you give me a rundown of the ground transportation choices that are accessible in pittsburgh,please list available ground transportation in pittsburgh
7,what are the ground transportation alternatives that are available in pittsburgh,please list available ground transportation in pittsburgh
7,what type of ground transportation is available in seattle,what kind of ground transportation can you offer me in seattle
7,what are the ground transportation options that are available in seattle,what kind of ground transportation can you offer me in seattle
7,what ground transportation alternatives are accessible in pittsburgh during my stay,while im in pittsburgh what ground transportation is available
7,in pittsburgh what ground transportation options are available to me,while im in pittsburgh what ground transportation is available
7,i require ground transportation in san diego on july 6th from 1200 pm to 200 pm,and ill need ground transportation for tuesday july sixth to wednesday july seventh in san diego
7,i need ground transportation in san diego for the period of tuesday july 6th from 1200 pm to 200 pm,and ill need ground transportation for tuesday july sixth to wednesday july seventh in san diego
7,could you arrange ground transportation for me at denver airport,please give ground transportation at denver airport
7,would it be possible to obtain ground transportation at denver airport,please give ground transportation at denver airport
