label,text,seed
0,can you provide further information on what qx represents in terms of a fare code,can you clarify what qx represents as a fare code
0,what does qx represent as a fare code and could you provide more details on this,can you clarify what qx represents as a fare code
0,can you explain the differences between fare codes q and b,in what ways do fare codes q and b vary
0,what are the distinctions between fare codes q and b,in what ways do fare codes q and b vary
0,might you elucidate the significance of fare code q,could you clarify the meaning of fare code q
0,would you mind expounding on the interpretation of fare code q,could you clarify the meaning of fare code q
0,can you explain the distinction between fare codes q and b,how do fare codes q and b differ from one another
0,in what ways do fare codes q and b differ,how do fare codes q and b differ from one another
0,what is the significance of the letter s in the context of the meal code,what is the significance of the letter s in the meal code
0,could you elaborate on the relevance of the letter s within the meal code,what is the significance of the letter s in the meal code
0,what meaning does the fare code qx have,what does fare code qx signify
0,can you explain what fare code qx signifies,what does fare code qx signify
1,aircraft operated by twa which ones are they,which aircraft are operated by twa
1,what aircraft does twa operate,which aircraft are operated by twa
1,are there any aircraft that provide firstclass seating options from philadelphia to dallas,which aircraft provide first class tickets from philadelphia to dallas
1,which airplanes offer firstclass tickets for travel from philadelphia to dallas,which aircraft provide first class tickets from philadelphia to dallas
1,would you be so kind as to provide me with the information regarding the classification of an aircraft as an m80,could you please tell me what type of aircraft is classified as an m80
1,may i request that you disclose to me the criteria for classifying an aircraft as an m80,could you please tell me what type of aircraft is classified as an m80
1,can you give me details about the firstclass airline that operates a flight from philadelphia to san francisco including a stop in dallas during the afternoon on monday,can you tell me which first class airline operates a flight from philadelphia to san francisco with a stop in dallas during the afternoon on monday
1,could you please provide me with information on which firstclass airline operates a flight from philadelphia to san francisco with a stop in dallas during the afternoon on monday,can you tell me which first class airline operates a flight from philadelphia to san francisco with a stop in dallas during the afternoon on monday
1,which planes does twa operate,what kind of planes does twa employ
1,what are the types of aircraft employed by twa,what kind of planes does twa employ
1,airplanes that are used by midway airlines are which ones,which airplanes are employed by midway airlines
1,what airplanes does midway airlines use,which airplanes are employed by midway airlines
2,can you offer me information on roundtrip airfare from cleveland to miami on us air that arrives before 4 pm,can you provide me with information on round trip tickets from cleveland to miami on us air that arrive before 4 pm
2,may i receive information on round trip tickets from cleveland to miami on us air that arrive before 4 pm,can you provide me with information on round trip tickets from cleveland to miami on us air that arrive before 4 pm
2,can you search for the most costeffective flight options from baltimore to dallas,what is the cheapest flight available from baltimore to dallas
2,may i inquire about the least expensive flight options from baltimore to dallas,what is the cheapest flight available from baltimore to dallas
2,can you tell me about the uninterrupted oneway ticket prices for traveling from las vegas to houston,what are the nonstop round trip fares from las vegas to houston
2,what are the nonstop oneway fares for traveling from las vegas to houston,what are the nonstop round trip fares from las vegas to houston
2,do you know where i can find information on travel fares from new york to miami that depart on a tuesday,i am looking for information on all the travel fares from new york to miami that depart on a tuesday could you help me find this information
2,would you be able to provide me with details on the travel fares from new york to miami that depart on a tuesday,i am looking for information on all the travel fares from new york to miami that depart on a tuesday could you help me find this information
