label,text,seed
0,can you explain the meaning of the abbreviation ua,what does the abbreviation ua mean
0,what is the definition of the abbreviation ua,what does the abbreviation ua mean
0,can you explain what qx represents in terms of fare code,describe fare code qx
0,what is the meaning of fare code qx,describe fare code qx
0,can you provide an explanation of the significance of the letter s in the meal code,what does the meal code s stand for
0,what is the meaning of the letter s in the meal code,what does the meal code s stand for
0,what are the differences between fare codes q and b,whats the difference between fare code q and fare code b
0,how do fare codes q and b differ,whats the difference between fare code q and fare code b
0,what does fare code q stand for,what is fare code q
0,what is the significance of fare code q,what is fare code q
1,paraphrases,what planes are used by twa
1,which aircraft are utilized by twa,what planes are used by twa
1,what type of planes does twa employ,what planes are used by twa
1,can you tell me what kind of aircraft are used by twa,what planes are used by twa
1,could you please clarify what type of aircraft is commonly referred to as an m80,what type of plane is an m80
1,what kind of plane is typically associated with the designation m80,what type of plane is an m80
1,what kinds of planes are operated by midway airlines,what kinds of planes are used by midway airlines
1,what are the aircraft models employed by midway airlines,what kinds of planes are used by midway airlines
1,could you please provide me with the type of aircraft that will be utilized for my flight from philadelphia to san francisco with a stop in dallas and firstclass seating on american airlines,im going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying
1,what aircraft type will be utilized for my flight from philadelphia to san francisco which includes a stop in dallas and firstclass seating on american airlines could you please inform me,im going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying
1,which aircraft provide first class tickets from philadelphia to dallas,what types of aircraft can i get a first class ticket from philadelphia to dallas
1,what are the types of aircraft that provide first class seating from philadelphia to dallas,what types of aircraft can i get a first class ticket from philadelphia to dallas
1,could you provide details on the first class airplane that travels from philadelphia to san francisco with a stop in dallas during the afternoon on monday,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday
1,what first class airplane goes from philadelphia to san francisco making a stop in dallas in the afternoon on monday,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday
2,can you provide me with the cost of a oneway ticket from boston to washington in the first class cabin,how much does it cost to fly one way from boston to washington first class
2,what is the price of a first class oneway ticket from boston to washington,how much does it cost to fly one way from boston to washington first class
2,how much does it cost for a oneway flight from boston to washington in the first class cabin,how much does it cost to fly one way from boston to washington first class
2,what are the cheapest flight tickets from baltimore to dallas,show me the cheapest fare from baltimore to dallas
2,can you search for the least expensive airfare from baltimore to dallas,show me the cheapest fare from baltimore to dallas
2,can you tell me what round trip tickets are available from cleveland to miami on us air that arrive before 4 pm,what round trip tickets are there from cleveland to miami on us air that arrive before 4 pm
2,what are the round trip ticket options available from cleveland to miami on us air that arrive before 4 pm,what round trip tickets are there from cleveland to miami on us air that arrive before 4 pm
2,what is the cost of a round trip ticket for first class travel between oak and atlanta,what is the cost of a round trip ticket first class between oak and atl
2,could you please provide me with the cost of a oneway first class ticket from atlanta to oak,what is the cost of a round trip ticket first class between oak and atl
2,i would like to see all the fares for traveling from new york to miami on a tuesday can you assist me with this,show me all fares from new york to miami leaving on a tuesday
2,can you display all the available fares for traveling from new york to miami with a departure date set for a tuesday,show me all fares from new york to miami leaving on a tuesday
2,what are the round trip fares from las vegas to houston that are nonstop,show me round trip fares from las vegas to houston nonstop
2,can you show me the nonstop round trip fares from las vegas to houston,show me round trip fares from las vegas to houston nonstop
3,airlines that fly from boston to san francisco are,what airlines fly from boston to san francisco
3,flights from boston to san francisco are operated by which airlines,what airlines fly from boston to san francisco
3,airlines providing service from philadelphia to san francisco are,what airlines fly from philadelphia to san francisco
3,flights from philadelphia to san francisco are operated by airlines,what airlines fly from philadelphia to san francisco
3,flights from new york to miami on fridays are provided by airlines,airlines that fly to miami from new york on friday
3,on fridays airlines offer flights from new york to miami,airlines that fly to miami from new york on friday
3,what airline has the most frequent arrivals in atlanta,which airline has the most arrivals in atlanta
3,which airline has the most flights arriving in atlanta,which airline has the most arrivals in atlanta
3,4 in atlanta which airline has the most incoming flights,which airline has the most arrivals in atlanta
3,5 from which airline do the most flights arrive in atlanta,which airline has the most arrivals in atlanta
3,6 which airline has the most arrivals in atlanta,which airline has the most arrivals in atlanta
3,7 at atlanta international airport which airline has the most arrivals,which airline has the most arrivals in atlanta
3,8 which airline has the most daily arrivals in atlanta,which airline has the most arrivals in atlanta
3,9 in atlanta which airline has the most arrivals,which airline has the most arrivals in atlanta
3,what are the airlines that offer flights from boston to washington dc that go through other cities,which airlines fly from boston to washington dc via other cities
3,which airlines fly from boston to washington dc and include stops in other cities on their routes,which airlines fly from boston to washington dc via other cities
3,would it be possible for you to show me the airlines that have flights available from denver to philadelphia,please show me airlines with flights from denver to philadelphia
3,can you present me with the airlines that have flights departing from denver and arriving in philadelphia,please show me airlines with flights from denver to philadelphia
4,what is the minimum amount of time required for a connection between flights at houston intercontinental airport,what is the minimum connection time for houston intercontinental
4,what is the minimum time required to transfer between flights at houston intercontinental airport,what is the minimum connection time for houston intercontinental
4,can you provide me with the arrival time in san francisco for the 755 am flight that departs from washington dc,what is the arrival time in san francisco for the 755 am flight leaving washington
4,what is the scheduled arrival time in san francisco for the 755 am flight that departs from washington dc,what is the arrival time in san francisco for the 755 am flight leaving washington
4,what are the usual morning flight schedules for american citizens traveling to atlanta,what is americans schedule of morning flights to atlanta
4,what is the typical flight schedule for americans traveling to atlanta in the morning,what is americans schedule of morning flights to atlanta
4,what are the flight options available from pittsburgh to boston on the evening of july 9th,what is the schedule for flights between pittsburgh and boston on the evening of july ninth
4,what is the schedule for flights from pittsburgh to boston in the evening of july 9th,what is the schedule for flights between pittsburgh and boston on the evening of july ninth
4,what is the departure time of the most recent united airlines flight from denver to boston,what is the departure time of the latest flight of united airlines from denver to boston
4,could you please provide me with the departure time of the latest united airlines flight from denver to boston that is currently available,what is the departure time of the latest flight of united airlines from denver to boston
4,at what time does the earliest flight from atlanta to denver depart,what time does the earliest flight which goes from atlanta to denver leave
4,the earliest flight from atlanta to denver what time does it leave,what time does the earliest flight which goes from atlanta to denver leave
5,could you show me the afternoon flights from houston to dallas,show afternoon flights from houston to dallas
5,afternoon flights from houston to dallas can you please display them for me,show afternoon flights from houston to dallas
5,can you show me all the flight schedules from columbus to baltimore,show me all the flights from columbus to baltimore
5,would it be possible for you to present me with a comprehensive list of flights that travel from columbus to baltimore,show me all the flights from columbus to baltimore
5,what flights are scheduled from denver to san francisco on october 15th,what are the flights from denver to san francisco on tuesday october fifteenth
5,can you provide me with the flight schedules from denver to san francisco on october 15th,what are the flights from denver to san francisco on tuesday october fifteenth
5,my goal is to fly from philadelphia to dallas but with a stopover in atlanta en route,i want to fly from philadelphia to dallas and make a stopover in atlanta
5,i want to take a flight from philadelphia to dallas but with a layover in atlanta in between,i want to fly from philadelphia to dallas and make a stopover in atlanta
5,what are the flights from indianapolis to orlando on december 27th and what are their fares,give me the flights with the fares from indianapolis to orlando on december twenty seventh
5,i am looking for flights from indianapolis to orlando on december 27th could you kindly give me the flight options and their corresponding fares,give me the flights with the fares from indianapolis to orlando on december twenty seventh
5,can you provide me with a list of all the flights departing from boston today,show me all the flights out of boston today
5,is it possible to obtain information on all the available flights from boston today,show me all the flights out of boston today
5,would it be possible to obtain a comprehensive overview of the flights leaving boston today,show me all the flights out of boston today
6,how many flights operated by united airlines arrive in san francisco,how many united flights are there to san francisco
6,what is the total number of united flights that depart for san francisco,how many united flights are there to san francisco
6,how many cities have delta airlines first class flight options,how many cities are served by delta airlines with first class flights
6,delta airlines provides first class flights to how many cities,how many cities are served by delta airlines with first class flights
6,on july 19th how many flights are available from dallas to baltimore,how many flights go from dallas to baltimore on july nineteenth
6,what is the total number of flights from dallas to baltimore on july 19th,how many flights go from dallas to baltimore on july nineteenth
6,how many flights operate between dallas and baltimore on july 19th,how many flights go from dallas to baltimore on july nineteenth
6,how many flights are available from boston to dallas fort worth before 9 am in the morning,list the number of flights leaving boston for dallas fort worth before 9 am in the morning
6,can you inform me of the number of flights leaving boston for dallas fort worth before 9 am in the morning,list the number of flights leaving boston for dallas fort worth before 9 am in the morning
6,what are the various categories of flights,how many different flight classes are there
6,can you provide a count of the unique flight classes,how many different flight classes are there
6,how many booking classes are available to me,how many booking classes are there
6,what is the total number of booking classes,how many booking classes are there
7,what are the ground transportation options that are accessible in pittsburgh,please list available ground transportation in pittsburgh
7,can you please give me a breakdown of the available ground transportation options in pittsburgh,please list available ground transportation in pittsburgh
7,could you provide me with information about the type of ground transportation available in seattle,what kind of ground transportation can you offer me in seattle
7,what are the different options for ground transportation in seattle,what kind of ground transportation can you offer me in seattle
7,in seattle what types of ground transportation can you offer,what kind of ground transportation can you offer me in seattle
7,what ground transportation alternatives are accessible in pittsburgh during my visit,while im in pittsburgh what ground transportation is available
7,in pittsburgh what ground transportation options are available to me during my stay,while im in pittsburgh what ground transportation is available
7,provide me with details on ground transportation in dallas,show me dallas ground transport
7,exhibit ground transportation alternatives in dallas,show me dallas ground transport
7,could you kindly provide me with ground transportation at denver airport,please give ground transportation at denver airport
7,would it be possible to secure ground transportation at denver airport,please give ground transportation at denver airport
7,i require transportation via ground transport in san diego from july 6th to july 7th,and ill need ground transportation for tuesday july sixth to wednesday july seventh in san diego
7,ground transportation is needed in san diego from july 6th to july 7th,and ill need ground transportation for tuesday july sixth to wednesday july seventh in san diego
