label,text,seed
0,the shin bet security service has taken measures to secure the safety of the prime minister mps and parliament ahead of the upcoming vote on gaza withdrawal,security tightened around sharon israels shin bet security service has tightened protection of the prime minister mps and parliament ahead of next weeks crucial vote on a gaza withdrawal
0,to ensure the protection of the prime minister mps and parliament the shin bet security service has increased security around sharon israel ahead of the upcoming vote on gaza withdrawal,security tightened around sharon israels shin bet security service has tightened protection of the prime minister mps and parliament ahead of next weeks crucial vote on a gaza withdrawal
0,is iraq still too dangerous for russian companies to work there according to president putin quoted on friday russian companies are not yet ready to return to iraq due to the ongoing dangers in the country,putin iraq still too dangerous for russian firms iraq is still too dangerous for russian companies to work there president vladimir putin was quoted as saying on friday  quotour companies are ready to return to iraq as soon as the necessary
0,president putin stated on friday that russian companies are not yet ready to return to iraq because the situation is still too dangerous,putin iraq still too dangerous for russian firms iraq is still too dangerous for russian companies to work there president vladimir putin was quoted as saying on friday  quotour companies are ready to return to iraq as soon as the necessary
0,the iraqi government declared a state of emergency that lasted for 60 days effective immediately on sunday in response to the escalation of violence by militants the emergency declaration covers the entire country,upi newstrack topnews the iraqi government declared a 60day state of emergency sunday in response to the escalation of violence by militants the emergency declaration covers the entire nation with
0,following the escalation of violence by militants the iraqi government declared a 60day state of emergency on sunday this emergency declaration applies to the entire nation,upi newstrack topnews the iraqi government declared a 60day state of emergency sunday in response to the escalation of violence by militants the emergency declaration covers the entire nation with
0,even after over a decade of reforms india still struggles with the perception that it is one of the most corrupt business environments with new delhi being particularly infamous for corruption,india is 90th most corrupt nation new delhi more than a decade of reforms has not helped india shake off the perception that it 39s amongst the most corrupt business environments
0,despite efforts to combat corruption for more than a decade india continues to be viewed as one of the most corrupt business environments with new delhi being particularly notorious for corruption,india is 90th most corrupt nation new delhi more than a decade of reforms has not helped india shake off the perception that it 39s amongst the most corrupt business environments
0,south africa has canceled a meeting with prosecutors from equatorial guinea who wanted to question mark thatcher about his involvement in a coup plot in the oilrich country officials said on sunday,safrica cancels thatcher meeting with eq guinea  johannesburg reuters  south africa has canceled a  meeting with prosecutors from equatorial guinea who had hoped  to interview mark thatcher on his suspected links to a coup  plot in the oilrich country officials said on sunday
0,the meeting between equatorial guinea prosecutors and mark thatcher in johannesburg was canceled by south africa according to officials on sunday,safrica cancels thatcher meeting with eq guinea  johannesburg reuters  south africa has canceled a  meeting with prosecutors from equatorial guinea who had hoped  to interview mark thatcher on his suspected links to a coup  plot in the oilrich country officials said on sunday
0,the police in southern india have announced that they have successfully killed the countrys most wanted bandit koose muniswamy veerappan in a shootout,indian police kill country 39s  39most wanted 39 bandit police in southern india say they have killed the country 39s most wanted bandit koose muniswamy veerappan in a shootout veerappan who is believed to have had ties with tamil militants and accused of more
0,according to the police in southern india they have killed the countrys most wanted bandit koose muniswamy veerappan in a shootout,indian police kill country 39s  39most wanted 39 bandit police in southern india say they have killed the country 39s most wanted bandit koose muniswamy veerappan in a shootout veerappan who is believed to have had ties with tamil militants and accused of more
1,according to gerrard an english midfielder he was mistakenly taken off the field during englands 2222 world cup qualifying match with austria,england midfielder gerrard says he shouldn 39t have been taken off england goalscoring hero steven gerrard said he was taken off the field by mistake in saturday 39s world cup qualifying 22 tie with austria
1,gerrard an english midfielder stated that he believes he should not have been substituted during englands 2222 world cup qualifying match aga austria,england midfielder gerrard says he shouldn 39t have been taken off england goalscoring hero steven gerrard said he was taken off the field by mistake in saturday 39s world cup qualifying 22 tie with austria
