label,text,seed
0,i believe the service at this restaurant is consistently slow and it seems like the management really needs to retrain their staff this was my third visit and i had hoped that the previous two disappointing experiences were just a result of one bad day but now that its happened three times im ready to give up,believe previous ratings for this restaurant slow i mean slowservice management really should be retrained this was my third visit i hoped the first two disappointing experiences were just a case of just one of those daysbut three strikes im out
0,the previous ratings for this restaurant indicate that the service is slow which in my opinion suggests that the management should invest in retraining their employees after experiencing slow service on my third visit i began to question whether the disappointing experiences from my first two visits were just a series of bad days however after three strikes im officially done,believe previous ratings for this restaurant slow i mean slowservice management really should be retrained this was my third visit i hoped the first two disappointing experiences were just a case of just one of those daysbut three strikes im out
0,it appears that the service at this restaurant has consistently been slow leading me to believe that the management should consider providing additional training for their employees despite hoping that my previous two disappointing experiences were isolated incidents my third visit confirmed that three strikes are enough for me to decide not to return,believe previous ratings for this restaurant slow i mean slowservice management really should be retrained this was my third visit i hoped the first two disappointing experiences were just a case of just one of those daysbut three strikes im out
0,how can a bar be both partially filled and crowded at the same time yet unable to afford its bills i am left to find a solution,done gone repossessed  how you have a semicrowded to crowded bar yet cannot pay your bills i have to figure out
0,how is it possible for a bar to be neither empty nor fully occupied but still struggle financially the burden of finding a resolution falls on me,done gone repossessed  how you have a semicrowded to crowded bar yet cannot pay your bills i have to figure out
0,how can a bar have a varying level of crowd from slightly busy to full but face difficulties in paying its debts its up to me to figure out a way,done gone repossessed  how you have a semicrowded to crowded bar yet cannot pay your bills i have to figure out
0,i have visited this location a few times and there was one staff member who displayed a lack of professionalism if they are unable to provide better customer service they might be limited to being just a barista for their entire career i have decided not to go back to that place again,have been here a few times and there was one staff who was really rude girl if you cant have better customer service you may only be a barista for your whole life guess ill not go back there again
0,after multiple visits to this establishment i encountered a particularly rude female staff member if they are incapable of providing satisfactory customer service they may only ever be a barista therefore i will not be returning there again,have been here a few times and there was one staff who was really rude girl if you cant have better customer service you may only be a barista for your whole life guess ill not go back there again
0,i have been to this place several times before and on one occasion i had an unfortunate encounter with an extremely rude female staff member if they cannot exhibit better customer service its possible that they will remain solely as a barista consequently i will not revisit that place in the future,have been here a few times and there was one staff who was really rude girl if you cant have better customer service you may only be a barista for your whole life guess ill not go back there again
0,i ordered two distinct meals and received the exact same one making it impossible to differentiate between them because they both tasted like sweet and sour sauce even though i did not request that additionally there was no fried rice included which is usually a staple at panda express honestly panda express is superior in comparison and that says a lot,ordered 2 different dishes and got the same exact thing couldnt tell which of the 2 considering it was comparable to a sweet and sour sauce neither of which i ordered fried rice nope panda express is better and that is saying a lot
0,i decided to try two different dishes but ended up receiving the same dish for both of them it was confusing because they both had a taste similar to sweet and sour sauce even though i didnt order that flavor to make matters worse there was no fried rice included which is an expected part of a meal from panda express honestly panda express is much better than this experience and that speaks volumes,ordered 2 different dishes and got the same exact thing couldnt tell which of the 2 considering it was comparable to a sweet and sour sauce neither of which i ordered fried rice nope panda express is better and that is saying a lot
0,i placed an order for two different dishes but both turned out to be exactly the same thing it was challenging to distinguish between them as they both had a taste resembling sweet and sour sauce despite not specifically requesting that flavor whats more there was no fried rice included with the order which is typically provided by panda express in all honesty panda express surpasses this experience by a wide margin and thats saying something,ordered 2 different dishes and got the same exact thing couldnt tell which of the 2 considering it was comparable to a sweet and sour sauce neither of which i ordered fried rice nope panda express is better and that is saying a lot
0,the hiltons older property has outdated and dirty rooms unkept grounds an ignorant and rude staff and a water park that attracts the wrong crowd the police have to remove drunken guests every night so it would be better to look for other options,shame on you hilton old property outdated dirty rooms unkept grounds  ignorant rude staff and   water park draws the wrong element police on property every night to remove drunken guests look elsewhere
0,if youre considering staying at the hiltons old property keep in mind that the rooms are outdated and unclean the grounds are poorly maintained the staff can be ignorant and impolite and the water park tends to attract troublesome individuals as a result the police have to intervene nightly to handle intoxicated guests it might be wise to explore alternative accommodations,shame on you hilton old property outdated dirty rooms unkept grounds  ignorant rude staff and   water park draws the wrong element police on property every night to remove drunken guests look elsewhere
0,shame on the hilton for their lack of upkeep in their older property the rooms are outdated and remain unkempt the grounds are neglected the staff is uninformed and disrespectful and the water park draws an undesirable crowd as a result the presence of drunken guests requires frequent police action each night i suggest looking elsewhere for your accommodation needs,shame on you hilton old property outdated dirty rooms unkept grounds  ignorant rude staff and   water park draws the wrong element police on property every night to remove drunken guests look elsewhere
0,the waiters at this particular establishment are formal and exclusive the food is just average and we have made the decision not to come back you would have a more enjoyable dining experience at joes crab shack,stuffy snobby wait staff  food just soso  we will not return  you would be better off eating joes crab shack
0,the service provided by the wait staff in this restaurant is snobbish and unapproachable the quality of the food is only soso and we will not be returning opting to dine at joes crab shack would be a better choice,stuffy snobby wait staff  food just soso  we will not return  you would be better off eating joes crab shack
0,the waiters working at this specific place are stuckup and haughty the food is only okay and we have decided not to revisit it would be preferable to eat at joes crab shack instead,stuffy snobby wait staff  food just soso  we will not return  you would be better off eating joes crab shack
1,sousoupersalad offers a meal of soup and salad for just under 10 dollars with the option to add a drink i find the food and selection enjoyable so i might visit again because of its convenient location and reasonable price especially for kids who can have water however i dont think its fair to charge extra for soda,oh soupersalad for nearly 10 you can include a drink in the mealnni enjoy the food and the selection i will probably return from time to time because its close and its a decent price for the kids who can have waternnbut really i dont think the soda should be an additional cost
1,for approximately 10 dollars you can enjoy a soup and salad combo at soupersalad that includes a beverage i personally enjoy the food options and would consider returning occasionally due to its close proximity and affordable price particularly as it is suitable for children who prefer water however i believe charging an additional fee for soda is unnecessary,oh soupersalad for nearly 10 you can include a drink in the mealnni enjoy the food and the selection i will probably return from time to time because its close and its a decent price for the kids who can have waternnbut really i dont think the soda should be an additional cost
1,at soupersalad they offer a soup and salad meal for almost 10 dollars with the option to include a drink i enjoy the food and variety of choices and i will likely return from time to time because its close and reasonably priced especially for kids who prefer water however i dont think charging extra for soda is justified,oh soupersalad for nearly 10 you can include a drink in the mealnni enjoy the food and the selection i will probably return from time to time because its close and its a decent price for the kids who can have waternnbut really i dont think the soda should be an additional cost
1,upon reading the highly positive reviews i eagerly placed my takeout order from this establishment as a vegetable enthusiast i specifically chose vegetarian items however the experience turned out to be just mediocre oh well it seems my search for that exceptional chinese restaurant in the southeastern valley continues,the reviews for this place were so good i was really excited to place my take out order i really like vegetables so i ordered all vegetarian items and i have to say it was just meh  oh well i guess im still looking for that one great place for chinese in the se valley
1,the outstanding reviews generated much anticipation as i placed my takeout order from this particular place being a vegetable aficionado i opted for an allvegetarian selection regrettably the outcome was merely average nevertheless i remain on the lookout for that one remarkable chinese eatery in the southeast valley,the reviews for this place were so good i was really excited to place my take out order i really like vegetables so i ordered all vegetarian items and i have to say it was just meh  oh well i guess im still looking for that one great place for chinese in the se valley
