label,text,seed
0,charles jenkins a us army deserter was liberated from a japanese military jail this past saturday after completing a 25day punishment for his 1965 desertion of his unit and defection to north korea where he dwelled for approximately forty years ,army deserter jenkins released in japan us army deserter charles jenkins was released from military jail on saturday after serving 25 days for abandoning his squadron in 1965 and defecting to north korea where he lived for nearly four decades
0,us army deserter charles jenkins was released in japan this saturday from a military penitentiary after serving a 25day term related to him fleeing his squad in 1965 to join north korea making it his home for nearly four decades,army deserter jenkins released in japan us army deserter charles jenkins was released from military jail on saturday after serving 25 days for abandoning his squadron in 1965 and defecting to north korea where he lived for nearly four decades
0,this saturday charles jenkins who deserted the us army and defected to north korea in 1965 was discharged from a military lockup in japan after being incarcerated for 25 days he lived in north korea for close to forty years,army deserter jenkins released in japan us army deserter charles jenkins was released from military jail on saturday after serving 25 days for abandoning his squadron in 1965 and defecting to north korea where he lived for nearly four decades
0,prime minister tony blairs government in britain dismissed allegations by opposition lawmakers yesterday stating that the reassignment of british troops in iraq was not intended as a political gesture supporting us president george w bushs administration before the presidential election,britain denies political 39 deployment in iraq british prime minister tony blair 39s government yesterday rejected claims from opposition lawmakers that a redeployment of british troops in iraq would be a political show of support for the administration of us president george w bush before presidential
0,yesterday opposition claims suggesting that the movement of british forces in iraq served as a political display of support for the us administration under president george w bush prior to the presidential election were denied by british prime minister tony blair and his government,britain denies political 39 deployment in iraq british prime minister tony blair 39s government yesterday rejected claims from opposition lawmakers that a redeployment of british troops in iraq would be a political show of support for the administration of us president george w bush before presidential
0,the british government headed by prime minister tony blair refuted accusations made by opposing parliamentarians yesterday arguing that the redistribution of british military assets in iraq was not meant to be an explicit show of backing for president george w bushs american administration preceding the presidential vote,britain denies political 39 deployment in iraq british prime minister tony blair 39s government yesterday rejected claims from opposition lawmakers that a redeployment of british troops in iraq would be a political show of support for the administration of us president george w bush before presidential
0,israels prime minister ariel sharon emphasized the considerable danger irans nuclear ambitions pose to the jewish state but he ruled out the chances of launching a preemptive attack on their atomic facilities,preemption not on cards sharon jerusalem israeli prime minister ariel sharon said iran and its nuclear ambitions represent a very great danger to the jewish state but played down the prospect of a preemptive strike on its atomic facilities
0,ariel sharon the israeli prime minister acknowledged the immense threat that irans nuclear endeavors present to israel yet he minimized the likelihood of executing a firststrike operation against iranian nuclear sites,preemption not on cards sharon jerusalem israeli prime minister ariel sharon said iran and its nuclear ambitions represent a very great danger to the jewish state but played down the prospect of a preemptive strike on its atomic facilities
0,while recognizing the serious risks associated with irans nuclear pursuits for israels security prime minister ariel sharon played down the potential for carrying out a preemptive military action targeting irans nuclear infrastructure,preemption not on cards sharon jerusalem israeli prime minister ariel sharon said iran and its nuclear ambitions represent a very great danger to the jewish state but played down the prospect of a preemptive strike on its atomic facilities
0,milosevics legal representatives ask to step down as appeals court judges hear their case advocating for the exyugoslav president to personally handle his defense,milosevic lawyers plead to quit appeals court judges hear from slobodan milosevics lawyers who want  the exyugoslav president to defend himself
