label,text,seed
0,i was extremely unhappy with the service i received,worst service ever
0,i can honestly say that i have never been more dissatisfied with a service than what i received,worst service ever
0,the service fell short of expectations and the food did not meet the mark,poor service worse food
0,the food was below average and the service was lacking in several areas,poor service worse food
0,the waiters rudeness and poor service were the reasons why many people opted to pay more for dining experiences at casinos rather than going to asian plazas,the waiter was weird  rude no wonder many people pay more to eat at asian restaurants in casinos rather than going to out to eat in asian plazas
0,many people choose to pay more for dining experiences at casinos rather than going to asian plazas because the waiters behavior was inappropriate and disrespectful,the waiter was weird  rude no wonder many people pay more to eat at asian restaurants in casinos rather than going to out to eat in asian plazas
0,the philly cheesesteak i received was not worth the price and had a lack of taste it consisted solely of grilled peppers with no meat so i wont be returning to that restaurant,overprice and not very tasty  had a philly that was all grilled peppers with no meat wont be back
0,i had a philly cheesesteak that was overpriced and had a poor taste it was all made with grilled peppers and no meat so i wont be returning to that restaurant,overprice and not very tasty  had a philly that was all grilled peppers with no meat wont be back
0,i had a philly cheesesteak that was overpriced and not very tasty it was all made with grilled peppers and no meat so i wont be coming back to that restaurant again,overprice and not very tasty  had a philly that was all grilled peppers with no meat wont be back
0,its as if the dead have been resurrected and are now roaming the streets and this location is now a desolate wasteland you may be able to find some bargains but youll need to act quickly before theyre gone february 2009 is fast approaching and the situation on mill avenue is looking increasingly dire thank you tempe marketplace for destroying what was once a lively and exciting place,the dead walk amongst us  this location is dead and theyre down to hawking the fixtures on the street you might find some last ditch deals but you probably need to do so by months end feb 2009  looking dire on this end of mill avennthanks tempe marketplace for killing what was once cool
0,the dead have returned to life and are now wandering the streets and this location is now a ghost town you may be able to find some lastminute deals but youll need to move fast before theyre gone february 2009 is approaching and the situation on mill avenue is looking increasingly dire thank you tempe marketplace for turning what was once a cool place into a desolate wasteland,the dead walk amongst us  this location is dead and theyre down to hawking the fixtures on the street you might find some last ditch deals but you probably need to do so by months end feb 2009  looking dire on this end of mill avennthanks tempe marketplace for killing what was once cool
1,the service is slow and the staff is indifferent you can see the kitchen from some of the tables but they were not happy when a kids burger was sent back raw the fries were bland and the burgers were sad resulting in an overall unsatisfactory experience it is not worth it to spend money on this restaurant,disappointing   the service is slow the staff indifferent  you can see the kitchen from some of the tables and they were not happy when a kids burger was sent back raw  the fries were bland the burgers sad  overall  save your money its not worth it
1,i made the decision to dine at this establishment for dinner after reading positive reviews about it however i was disappointed to find that the food did not live up to the hype and the taste and flavor were not up to par,went to this place for dinner after reading reviews here food was over rated and bland
1,i chose to dine at this restaurant for dinner based on the favorable reviews i read online however i was disappointed to discover that the food was not as good as i had hoped and the taste and flavor were not as impressive as i had expected,went to this place for dinner after reading reviews here food was over rated and bland
1,it is advisable to steer clear of the yelp coupon during happy hour as it may not be worth the investment and yelp does not provide accurate information about the coupon before it is purchased,dont buy the yelp coupon its not good during happy hour and yelp doesnt say that which it should before you buy it
1,it is advised to refrain from buying the yelp coupon during happy hour as it may not be valid and yelp does not provide sufficient information about the coupon before it is purchased,dont buy the yelp coupon its not good during happy hour and yelp doesnt say that which it should before you buy it
1,paraphrases,from the walk over to a casual look at the crowd i was expecting a horrible time but i found everyone here to be friendly and pleasant i didnt care for the cocktails here but i had a far more pleasant time then expected the manger jerry is a really sweet fellow
