label,text,seed
0,an official from islamabad pakistan has stated that the united states and its allies are moving closer to capturing osama bin laden according to a top us counterterrorism official in a televised interview on saturday,us near seizing bin laden official says islamabad pakistan  the united states and its allies have moved closer to capturing osama bin laden in the last two months a top us counterterrorism official said in a television interview broadcast saturday
0,in a televised interview broadcasted on saturday a top us counterterrorism official revealed that over the last two months the united states and its partners have made significant progress towards apprehending osama bin laden near islamabad pakistan,us near seizing bin laden official says islamabad pakistan  the united states and its allies have moved closer to capturing osama bin laden in the last two months a top us counterterrorism official said in a television interview broadcast saturday
0,in an interview aired on saturday a highranking us counterterrorism official informed that efforts by the united states and its partners in the past two months have advanced considerably in their mission to seize osama bin laden taking place near islamabad pakistan,us near seizing bin laden official says islamabad pakistan  the united states and its allies have moved closer to capturing osama bin laden in the last two months a top us counterterrorism official said in a television interview broadcast saturday
0,in the midst of the ongoing israelipalestinian conflict in ramallah west bank a descendant of mohandas gandhi visited yasser arafats headquarters to preach peace and advocate for nonviolent resistance carrying on his ancestors legacy,a gandhi preaches peace in mideast ramallah west bank  a grandson of mohandas gandhi took the indian leaders doctrine of nonviolent resistance yesterday to yasser arafats bulletriddled headquarters in the heart of the israelipalestinian conflict
0,the grandson of mahatma gandhi traveled to yasser arafats bulletriddled headquarters situated in the heart of the israelipalestinian conflict in ramallah west bank to spread the message of peace through nonviolence following in his famous indian ancestors footsteps,a gandhi preaches peace in mideast ramallah west bank  a grandson of mohandas gandhi took the indian leaders doctrine of nonviolent resistance yesterday to yasser arafats bulletriddled headquarters in the heart of the israelipalestinian conflict
0,bringing his forefathers teachings of nonviolent resistance to the forefront a member of the gandhi family paid a visit to yasser arafats besieged headquarters in ramallah west bank amidst the longstanding israelipalestinian conflict aiming to promote peace in the troubled region,a gandhi preaches peace in mideast ramallah west bank  a grandson of mohandas gandhi took the indian leaders doctrine of nonviolent resistance yesterday to yasser arafats bulletriddled headquarters in the heart of the israelipalestinian conflict
0,an incident of bomb blasts has resulted in the unfortunate demise of at least 26 individuals in northeastern india these fatal explosions occurred just minutes apart and have also left around 86 people wounded in nagaland a state known for its ongoing separatist conflict,bomb blasts kill at least 26 in northeastern india two bomb blasts minutes apart have killed at least 26 people and wounded at least 86 others in the northeastern indian state of nagaland home to a longrunning separatist conflict
0,in the northeastern indian state of nagaland where a prolonged separatist conflict persists two bomb blasts within a short span of time have claimed the lives of no less than 26 people moreover these tragic events have caused injuries to at least 86 individuals,bomb blasts kill at least 26 in northeastern india two bomb blasts minutes apart have killed at least 26 people and wounded at least 86 others in the northeastern indian state of nagaland home to a longrunning separatist conflict
0,in nagaland an indian state marked by a longstanding struggle for separatism two bomb blasts occurring mere minutes apart have led to the devastating loss of at least 26 lives and inflicted injuries upon approximately 86 others,bomb blasts kill at least 26 in northeastern india two bomb blasts minutes apart have killed at least 26 people and wounded at least 86 others in the northeastern indian state of nagaland home to a longrunning separatist conflict
0,the ceo of marsh expects that the settlement with spitzer will take control as the new leader of scandalhit us insurance broker marsh  mclennan he anticipates resolving charges brought by new yorks attorney general,marsh ceo sees spitzer settlement the new boss of scandalhit us insurance broker marsh   mclennan says he expects to settle charges brought by new yorks attorneygeneral
0,the ceo of marsh foresees the settlement with spitzer becoming the new boss of scandalhit us insurance broker marsh  mclennan he says he expects to settle charges brought by new yorks attorney general,marsh ceo sees spitzer settlement the new boss of scandalhit us insurance broker marsh   mclennan says he expects to settle charges brought by new yorks attorneygeneral
0,according to the ceo of marsh the settlement with spitzer is seen as the new head of scandalhit us insurance broker marsh  mclennan the ceo believes that the company will settle charges brought by new yorks attorney general,marsh ceo sees spitzer settlement the new boss of scandalhit us insurance broker marsh   mclennan says he expects to settle charges brought by new yorks attorneygeneral
0,even after 36 years palestinians struggle to comprehend the death of arafat who had a significant impact on their lives and controlled them this is evident as they mourn on a litterfilled street,on litterstrewn street palestinians mourn after 36 years in which he influenced and dominated their lives arafats death is still hard to absorb
0,the death of arafat is still difficult for palestinians to process after 36 years of his influence and dominance in their lives they demonstrate their sorrow on a street strewn with garbage,on litterstrewn street palestinians mourn after 36 years in which he influenced and dominated their lives arafats death is still hard to absorb
0,for 36 years arafat influenced and dominated the lives of palestinians as they mourn his death the overwhelming emotions are evident on a street covered in litter,on litterstrewn street palestinians mourn after 36 years in which he influenced and dominated their lives arafats death is still hard to absorb
0,sunnis withdraw from interim iraqi government following backlash to fallujah assault ,sunnis drop out in the first major political backlash over the assault on fallujah iraqs most prominent sunni political party said tuesday it was withdrawing from the interim iraqi government while the leading group of sunni clerics called for iraqis to boycott the
0,leading sunni political party in iraq withdraws from interim government due to political backlash sparked by fallujah assault ,sunnis drop out in the first major political backlash over the assault on fallujah iraqs most prominent sunni political party said tuesday it was withdrawing from the interim iraqi government while the leading group of sunni clerics called for iraqis to boycott the
0,iraqi sunni political party decides to leave interim government amid major political upheaval triggered by fallujah assault,sunnis drop out in the first major political backlash over the assault on fallujah iraqs most prominent sunni political party said tuesday it was withdrawing from the interim iraqi government while the leading group of sunni clerics called for iraqis to boycott the
1,rangers manager alex mcleish praised his exhausted players for their valiant effort in defeating hearts and earning the top spot in the bank of scotland premier league a feat they had not accomplished in over a year,rangers 3 hearts 2 rangers manager alex mcleish paid tribute to his battleweary players after they defeated hearts and reached the bank of scotland premier league summit for the first time in more than a year
1,after overcoming hearts rangers manager alex mcleish offered his admiration to his fatigued players who through sheer determination claimed victory and ascended to the bank of scotland premier league summit after more than a year,rangers 3 hearts 2 rangers manager alex mcleish paid tribute to his battleweary players after they defeated hearts and reached the bank of scotland premier league summit for the first time in more than a year
1,in acknowledgement of their weariness rangers manager alex mcleish commended his dedicated squad following their triumph against hearts propelling them to the forefront of the bank of scotland premier league for the first time in over a year,rangers 3 hearts 2 rangers manager alex mcleish paid tribute to his battleweary players after they defeated hearts and reached the bank of scotland premier league summit for the first time in more than a year
1,redskins quarterback patrick ramsey is finally getting comfortable and will be spending time practicing with the firstteam offense for the first time since preseason,ramsey settles in redskins quarterback patrick ramsey for the first time since preseason will spend time working with the firstteam offense
1,its been a while but redskins quarterback patrick ramsey is now settling in and focusing his efforts on working with the firstteam offense marking the first time since preseason,ramsey settles in redskins quarterback patrick ramsey for the first time since preseason will spend time working with the firstteam offense
1,after a period of adjustment redskins quarterback patrick ramsey is now ready to work with the firstteam offense something he has not done since preseason,ramsey settles in redskins quarterback patrick ramsey for the first time since preseason will spend time working with the firstteam offense
1,following his 20th consecutive victory bill belichick publicly acknowledged his subpar coaching performance during yesterdays game against the seahawks resulting in a 3020 win and bringing his season record to 50 wins,the top banana belichick slips up foxborough  after bill belichick won his 20th consecutive game he told the world how lousy he coached in yesterdays 3020 win over the seahawks which ran his record this season to 50
1,after winning his 20th straight game bill belichick openly admitted his poor coaching in yesterdays 3020 victory over the seahawks which now puts his record for this season at 50 wins,the top banana belichick slips up foxborough  after bill belichick won his 20th consecutive game he told the world how lousy he coached in yesterdays 3020 win over the seahawks which ran his record this season to 50
1,after securing his 20th consecutive win bill belichick candidly confessed to his inadequate coaching in yesterdays 3020 triumph over the seahawks which has now brought his season total to 50 wins,the top banana belichick slips up foxborough  after bill belichick won his 20th consecutive game he told the world how lousy he coached in yesterdays 3020 win over the seahawks which ran his record this season to 50
1,despite tracy mcgradys hip injury the houston rockets secure a win against the winless grizzlies with a final score of 9087 juwan howard contributes 20 points and yao ming adds 14 points and 11 rebounds to lead the rockets to victory on tuesday night,rockets defeat winless grizzlies 9087 ap ap  juwan howard scored 20 points yao ming added 14 points and 11 rebounds and the houston rockets kept memphis winless this season beating the grizzlies 9087 on tuesday night despite losing tracy mcgrady to a hip injury
1,the memphis grizzlies remain winless this season as they suffer a defeat against the houston rockets with a final score of 9087 despite tracy mcgrady being sidelined with a hip injury juwan howard shines with 20 points and yao ming impresses with 14 points and 11 rebounds guiding the rockets to victory on tuesday night,rockets defeat winless grizzlies 9087 ap ap  juwan howard scored 20 points yao ming added 14 points and 11 rebounds and the houston rockets kept memphis winless this season beating the grizzlies 9087 on tuesday night despite losing tracy mcgrady to a hip injury
1,on tuesday night the houston rockets overcome the winless grizzlies by defeating them with a final score of 9087 despite tracy mcgradys absence due to a hip injury juwan howard delivers an outstanding performance with 20 points while yao ming contributes 14 points and 11 rebounds leading the rockets to triumph,rockets defeat winless grizzlies 9087 ap ap  juwan howard scored 20 points yao ming added 14 points and 11 rebounds and the houston rockets kept memphis winless this season beating the grizzlies 9087 on tuesday night despite losing tracy mcgrady to a hip injury
1,despite not recording a hit in his previous 23 atbats tony batista of the montreal expos came up big in the 12th inning delivering a clutch oneout rbi double to secure a win against the braves,batista 39s double in 12th beats braves after going hitless in his previous 23 atbats tony batista came through at the perfect time for the montreal expos batista hit a oneout rbi double in the 12th inning and the expos ended
1,tony batista who had been struggling with a hitless streak of 23 atbats redeemed himself at the perfect moment for the montreal expos in the 12th inning he stepped up and smashed a crucial oneout rbi double leading his team to victory over the braves,batista 39s double in 12th beats braves after going hitless in his previous 23 atbats tony batista came through at the perfect time for the montreal expos batista hit a oneout rbi double in the 12th inning and the expos ended
1,after going hitless in his last 23 atbats tony batista of the montreal expos finally found his groove when it mattered the most in the 12th inning he made a significant impact by knocking a crucial oneout rbi double propelling his team to a win against the braves,batista 39s double in 12th beats braves after going hitless in his previous 23 atbats tony batista came through at the perfect time for the montreal expos batista hit a oneout rbi double in the 12th inning and the expos ended
1,sinden owners in lockstep regarding the lockout as harry sinden chose not to utter i told you so because he saw no value in doing so,sinden owners in lockstep on lockout harry sinden didnt want to say  quoti told you so quot because he didnt see there was anything to be gained from it
1,sinden owners all agreed on the lockout and harry sinden decided not to say i told you so because he believed it would not benefit anyone,sinden owners in lockstep on lockout harry sinden didnt want to say  quoti told you so quot because he didnt see there was anything to be gained from it
1,the owners of sinden were in sync about the lockout and harry sinden opted against saying i told you so since he didnt see any advantage in doing so,sinden owners in lockstep on lockout harry sinden didnt want to say  quoti told you so quot because he didnt see there was anything to be gained from it
2,pharmaceutical stocks experienced a slight increase in trading as glaxo stocks advanced and merck stocks slipped following the news that glaxosmithkline plc would settle with new york attorney general eliot spitzer over allegations of hiding safety studies for its antidepressant paxil,update 1 glaxo stocks advance merck stocks slip pharmaceutical stocks were trading slightly higher after news thursday that glaxosmithkline plc was going to settle with new york attorney general eliot spitzer over allegations the company hid safety studies for its antidepressant paxil
2,the trading of pharmaceutical stocks rose slightly after it was announced that glaxosmithkline plc would resolve accusations from new york attorney general eliot spitzer concerning the concealment of safety studies for its antidepressant paxil resulting in advances for glaxo stocks and declines for merck stocks,update 1 glaxo stocks advance merck stocks slip pharmaceutical stocks were trading slightly higher after news thursday that glaxosmithkline plc was going to settle with new york attorney general eliot spitzer over allegations the company hid safety studies for its antidepressant paxil
2,after news broke that glaxosmithkline plc would reach a settlement with new york attorney general eliot spitzer regarding allegations of concealing safety studies for its antidepressant paxil there was a small uptick in the trading of pharmaceutical stocks showing advancements for glaxo stocks and slips for merck stocks,update 1 glaxo stocks advance merck stocks slip pharmaceutical stocks were trading slightly higher after news thursday that glaxosmithkline plc was going to settle with new york attorney general eliot spitzer over allegations the company hid safety studies for its antidepressant paxil
2, economists have mixed opinions but the expectation is that the fed will raise rates again as they believe the economy has improved enough,fed is expected to raise rates again although economists have mixed opinions whether the economy has emerged most believe it is in good enough shape for the fed to boost rates
2, the fed is likely to increase rates once more even though economists are divided on whether the economy has truly recovered most agree it is in good shape for such a move,fed is expected to raise rates again although economists have mixed opinions whether the economy has emerged most believe it is in good enough shape for the fed to boost rates
2, despite differing views among economists about the state of the economy the general consensus is that the fed will proceed with another rate hike based on the belief that the economy is strong enough,fed is expected to raise rates again although economists have mixed opinions whether the economy has emerged most believe it is in good enough shape for the fed to boost rates
