label,text,seed
0,could you explain what the acronym us stands for,could you tell me what the abbreviation us stands for
0,would you be able to provide me with the meaning of the abbreviation us,could you tell me what the abbreviation us stands for
0,can you inform me of the full form of the abbreviation us,could you tell me what the abbreviation us stands for
0,what is the yn code,what is the yn code
0,could you please provide me with the yn code,what is the yn code
0,what information does the yn code contain,what is the yn code
0,can you tell me more about the code ff,code ff
0,what does code ff mean or represent,code ff
0,is there any importance or application related to code ff,code ff
0,could you tell me the meaning behind the initials mco,what does mco stand for
0,what is the full form of the abbreviation mco,what does mco stand for
0,can you explain the significance of the acronym mco,what does mco stand for
0,what is the definition of the abbreviation ua,what does the abbreviation ua mean
0,could you explain what the abbreviation ua stands for,what does the abbreviation ua mean
0,can you tell me the meaning behind the abbreviation ua,what does the abbreviation ua mean
0,can you please explain what fare code qw means,what is fare code qw
0,what is the significance of fare code qw,what is fare code qw
0,can you provide more information about fare code qw,what is fare code qw
1,what is the smallest type of aircraft that comes after a turboprop,whats the next smallest plane after a turboprop
1,can you tell me the category of planes that are smaller than turboprops,whats the next smallest plane after a turboprop
1,what type of aircraft is the next size down from a turboprop,whats the next smallest plane after a turboprop
1,what kind of aircraft is an m80,what type of plane is an m80
1,what is the classification of an m80 in terms of planes,what type of plane is an m80
1,can you identify the model of airplane known as an m80,what type of plane is an m80
1,what types of aircraft commonly fly between boston and san francisco,list types of aircraft that fly between boston and san francisco
1,can you name the various categories of planes that operate on the boston to san francisco route,list types of aircraft that fly between boston and san francisco
1,please list the different kinds of airplanes that fly between boston and san francisco,list types of aircraft that fly between boston and san francisco
1,what is the smallest airplane traveling from pittsburgh to baltimore landing on may 7th,what is the smallest aircraft available flying from pittsburgh to baltimore arriving on may seventh
1,what is the smallest type of airplane flying from pittsburgh to baltimore on may 7th,what is the smallest aircraft available flying from pittsburgh to baltimore arriving on may seventh
1,can you tell me the smallest aircraft that flies from pittsburgh to baltimore arriving on the 7th of may,what is the smallest aircraft available flying from pittsburgh to baltimore arriving on may seventh
1,what kind of airplane departs from boston to washington dc at 9 am on a weekday,what type of aircraft leaves from boston to washington dc at 9 am during a weekday
1,which airline operates a flight from boston to washington dc at 9 am during the week,what type of aircraft leaves from boston to washington dc at 9 am during a weekday
1,what category of flight travels from boston to washington dc at 9 am on a weekday,what type of aircraft leaves from boston to washington dc at 9 am during a weekday
1,what types of aircraft does midway airlines operate,what kinds of planes are used by midway airlines
