label,text,seed
0,iraqs oil production has suffered significantly following an assault on multiple pipelines in the southern region by a group of saboteurs,iraqs oil production has been hit hard after a group of saboteurs attacked several pipelines in the south of the country
0,saboteurs have targeted several oil pipelines in southern iraq leading to a substantial decline in the countrys oil output,iraqs oil production has been hit hard after a group of saboteurs attacked several pipelines in the south of the country
0,a group of saboteurs have launched an attack on iraqs oil infrastructure in the south resulting in a significant decrease in the nations oil production capabilities,iraqs oil production has been hit hard after a group of saboteurs attacked several pipelines in the south of the country
0,on friday officials discovered human remains at a salt lake city landfill while investigating the disappearance of lori hacking a 27yearold woman,on friday authorities uncovered human remains at a landfill in salt lake city while searching for the body of lori hacking a 27yearold woman who went
0,authorities found human remains at a landfill in salt lake city on friday amidst their search for the body of lori hacking a missing 27yearold woman,on friday authorities uncovered human remains at a landfill in salt lake city while searching for the body of lori hacking a 27yearold woman who went
0,on friday a search for lori hacking a 27yearold woman who went missing led authorities to a landfill in salt lake city where they uncovered human remains,on friday authorities uncovered human remains at a landfill in salt lake city while searching for the body of lori hacking a 27yearold woman who went
0,the ivory coast is witnessing a largescale departure of foreign nationals as the united nations and france have initiated evacuation procedures according to a un spokesperson the widespread violence and looting in the country have rendered it unsafe for foreigners to remain,the ivory coast is experiencing a mass exodus of foreigners as a result of the united nations and france launching evacuation efforts the un spokesperson stated that the violence and looting in the country have made it
0,the ivory coast is currently experiencing a significant exodus of foreigners due to the united nations and france launching evacuation efforts a spokesperson for the un has attributed this departure to the pervasive violence and looting that has gripped the country making it dangerous for foreign nationals to stay,the ivory coast is experiencing a mass exodus of foreigners as a result of the united nations and france launching evacuation efforts the un spokesperson stated that the violence and looting in the country have made it
0,the ivory coast is seeing a mass departure of foreigners as a result of the united nations and france initiating evacuation measures according to a un spokesperson,the ivory coast is experiencing a mass exodus of foreigners as a result of the united nations and france launching evacuation efforts the un spokesperson stated that the violence and looting in the country have made it
0,the head of a farright nationalist organization in peru who had taken control of a police station and was holding multiple officers captive surrendered late last night according to interior officials,the leader of a farright nationalist group in peru who had taken control of a police station and was holding several officers hostage surrendered late last night according to an interior
0,the leader of a rightwing nationalist group in peru who had taken control of a police station and was holding several officers hostage surrendered late last night interior authorities confirmed,the leader of a farright nationalist group in peru who had taken control of a police station and was holding several officers hostage surrendered late last night according to an interior
0,the leader of a nationalist group in peru who had taken control of a police station and was holding several officers hostage surrendered late last night according to interior sources,the leader of a farright nationalist group in peru who had taken control of a police station and was holding several officers hostage surrendered late last night according to an interior
0,politicians in the nations capital are making headway on a collection of bills including a proposal to allocate approximately 15 billion dollars in funding to states affected by hurricanes and droughts the house of representatives is expected to vote on the aid package on saturday potentially ending a weekslong political impasse,lawmakers in washington are making progress on a series of bills including a proposal to provide nearly 15 billion in funding to states recovering from hurricanes and droughts the house is expected to vote on the aid package on saturday bringing an end to weeks of political stalemate
