label,text,seed
0,can you shed light on the constraints related to ap 57,explain restriction ap 57
0,help me understand the restrictions linked to ap 57,explain restriction ap 57
0,will you provide more information about the limitations that come with ap 57,explain restriction ap 57
0,could you clarify the definition of fare code q,what is fare code q
0,what is the significance of fare code q,what is fare code q
0,can you provide an explanation for fare code q,what is fare code q
0,what is the definition of sa,what is sa
0,can you provide insight on what sa implies,what is sa
0,would you mind telling me the significance of sa,what is sa
0,could you provide a clarification for the acronym mco,what is mco
0,please describe the significance of the term mco,what is mco
0,im curious about the abbreviation mco what does it mean,what is mco
0,whats the meaning behind yyz,what is yyz
0,how would you define yyz,what is yyz
0,can you clarify the significance of yyz,what is yyz
0,what is the interpretation of restriction ap 80,what does restriction ap 80 mean
0,can you provide information about ap 80 restriction,what does restriction ap 80 mean
0,would you mind elucidating on the term restriction ap 80,what does restriction ap 80 mean
1,could you inform me about the aircraft model being used for the morning flight on july 7th taking off from atlanta and landing in boston,i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston
1,what variety of airplane is planned for the morning journey on the seventh of july leaving atlanta and heading towards boston,i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston
1,can you provide information on the type of aircraft assigned for the early hours of july 7th making its way from atlanta to boston,i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston
1,what is the aircraft type for delta flight 1222 going from kansas city to salt lake city,can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city
1,can you share details on the plane model used for delta flight 1222 departing from kansas city and heading to salt lake city,can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city
1,would you be able to let me know the airplane make for delta flight 1222 taking off from kansas city en route to salt lake city,can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city
1,identify the assortment of aircraft that enable transportation from boston to san francisco,list types of aircraft that connect boston and san francisco
1,mention the diverse types of airplanes connecting boston with san francisco,list types of aircraft that connect boston and san francisco
1,describe the numerous kinds of flying vessels available for traveling between boston and san francisco,list types of aircraft that connect boston and san francisco
1,which aircraft boasts the highest capacity for passenger seating,what aircraft has the largest seating capacity
1,regarding seat accommodation which airplane has the largest occupancy,what aircraft has the largest seating capacity
1,what type of plane can hold the greatest quantity of passengers based on its seating layout,what aircraft has the largest seating capacity
1,what categories of aircraft are utilized by delta,what types of aircraft does delta fly
1,what assortment of aircraft models can be found in deltas fleet,what types of aircraft does delta fly
1,which types of planes does delta airlines have in service,what types of aircraft does delta fly
1,illustrate different sorts of aircraft departing from cleveland en route to dallas before 12 pm,display types of aircraft departing from cleveland to dallas before noon
1,demonstrate the range of airplane types leaving cleveland for dallas earlier than noon,display types of aircraft departing from cleveland to dallas before noon
1,reveal various kinds of planes initiating their journey from cleveland towards dallas prenoon,display types of aircraft departing from cleveland to dallas before noon
2,what is the most budgetfriendly ticket price for a journey from denver to pittsburgh,what is the lowest fare from denver to pittsburgh
2,whats the lowestpriced fare for a trip between denver and pittsburgh,what is the lowest fare from denver to pittsburgh
2,what is the minimum travel cost from denver to pittsburgh,what is the lowest fare from denver to pittsburgh
2,unveil the lowcost airfare options for going from dallas to baltimore,show me economy fares from dallas to baltimore
2,let me see inexpensive flight rates from dallas bound for baltimore,show me economy fares from dallas to baltimore
2,exhibit reasonablypriced travel fares between dallas and baltimore,show me economy fares from dallas to baltimore
2,exhibit all firstclass rates for journeys from dallas to baltimore,show me all first class prices from dallas to baltimore
2,provide a list of every firstclass fee when traveling from dallas to baltimore,show me all first class prices from dallas to baltimore
2,unveil the complete assortment of firstclass charges for voyages between dallas and baltimore,show me all first class prices from dallas to baltimore
2,what are the toppriced first class tickets for flights traveling between boston and san francisco,what are the most expensive first class tickets between boston and san francisco
2,from boston to san francisco what are the costliest first class plane tickets available,what are the most expensive first class tickets between boston and san francisco
2,when flying first class between boston and san francisco which tickets have the highest fares,what are the most expensive first class tickets between boston and san francisco
2,what is the most budgetfriendly single journey fare from philadelphia to boson,what is the least expensive one way fare between philadelphia and boston
2,between philadelphia and boston what is the bestpriced oneway travel option,what is the least expensive one way fare between philadelphia and boston
2,how much will it cost for the lowest oneway fare from philadelphia to boston,what is the least expensive one way fare between philadelphia and boston
2,exhibit the most economical round trip travel prices from san francisco to salt lake city,show me the cheapest round trip fares from san francisco to salt lake city
2,demonstrate the best value for money in roundtrip flights between san francisco and salt lake city,show me the cheapest round trip fares from san francisco to salt lake city
2,illustrate the budgetfriendly options for a round journey from san francisco to salt lake city,show me the cheapest round trip fares from san francisco to salt lake city
3,is there a single airline that can take me from la to charlotte onto newark and then return to la,can i take a single airline from la to charlotte to newark back to la
3,can i find an airline that will provide the full journey la to charlotte next to newark and back to la,can i take a single airline from la to charlotte to newark back to la
3,would it be possible to use just one airline for a trip going from la to charlotte followed by newark and finally returning to la,can i take a single airline from la to charlotte to newark back to la
3,which airline out of all airlines experiences the most frequent arrivals in atlanta,of all airlines which airline has the most arrivals in atlanta
3,considering all airlines which one boasts the largest number of incoming flights to atlanta,of all airlines which airline has the most arrivals in atlanta
3,across all carriers which airline holds the record for the most flight arrivals in atlanta,of all airlines which airline has the most arrivals in atlanta
3,what are the airlines that have flights from toronto to san diego with a connecting flight in denver,which airlines fly from toronto to san diego and have a stopover in denver
3,which airline companies fly between toronto and san diego making a stop at denver along the way,which airlines fly from toronto to san diego and have a stopover in denver
3,please identify the airlines featuring a denver layover when traveling from toronto to san diego,which airlines fly from toronto to san diego and have a stopover in denver
3,can you offer an inventory of airplane businesses located in pittsburgh,give me a list of airlines in pittsburgh
3,im interested in knowing about all the aircraft operators within pittsburgh  can you supply a comprehensive list,give me a list of airlines in pittsburgh
3,please share with me an overview of all airline services accessible in pittsburgh,give me a list of airlines in pittsburgh
3,could you present a list of airlines that have flights connecting denver and philadelphia,please show me airlines with flights from denver to philadelphia
3,i would appreciate it if you could reveal the airlines conducting flights from denver to philadelphia,please show me airlines with flights from denver to philadelphia
3,please share which airlines facilitate flights traveling from denver towards philadelphia,please show me airlines with flights from denver to philadelphia
3,are there any afternoon flights provided by airlines from atlanta to boston,does any airline have an afternoon flight from atlanta to boston
3,do any carriers have afternoon departures from atlanta to boston,does any airline have an afternoon flight from atlanta to boston
3,is it possible to book an afternoon flight on any airline for the atlanta to boston route,does any airline have an afternoon flight from atlanta to boston
4,what is the morning flight timetable for americans traveling to atlanta,what is americans schedule of morning flights to atlanta
4,in the united states what are the scheduled morning flights heading to atlanta,what is americans schedule of morning flights to atlanta
4,for us residents what are the morning departures to atlanta on the schedule,what is americans schedule of morning flights to atlanta
4,what is the lineup of flights going from boston to san francisco on august 1st,what are the schedule of flights from boston to san francisco for august first
4,for the 1st of august what are the available flight timings from boston to san francisco,what are the schedule of flights from boston to san francisco for august first
4,could you inform me about the various flights from boston to san francisco scheduled for august first,what are the schedule of flights from boston to san francisco for august first
4,might you share the flight schedule for american and delta airlines going to dfw on august 15th,could you give me the schedule of flights for american and delta to dfw on august fifteenth
4,could i request the list of american and delta flights traveling to dfw on the fifteenth of august,could you give me the schedule of flights for american and delta to dfw on august fifteenth
